Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[172]    0.0    0.00    0.00       1         std::iterator_traits<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >::difference_type std::__distance<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, std::random_access_iterator_tag) [172]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::difference_type __gnu_cxx::operator-<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > const&, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > const&) [129]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<cv::Point3_<float> > >::_S_on_swap(std::allocator<cv::Point3_<float> >&, std::allocator<cv::Point3_<float> >&) [127]
[173]    0.0    0.00    0.00       1         void std::__alloc_on_swap<std::allocator<cv::Point3_<float> > >(std::allocator<cv::Point3_<float> >&, std::allocator<cv::Point3_<float> >&) [173]
                0.00    0.00       1/1           void std::__do_alloc_on_swap<std::allocator<cv::Point3_<float> > >(std::allocator<cv::Point3_<float> >&, std::allocator<cv::Point3_<float> >&, std::integral_constant<bool, false>) [174]
-----------------------------------------------
                0.00    0.00       1/1           void std::__alloc_on_swap<std::allocator<cv::Point3_<float> > >(std::allocator<cv::Point3_<float> >&, std::allocator<cv::Point3_<float> >&) [173]
[174]    0.0    0.00    0.00       1         void std::__do_alloc_on_swap<std::allocator<cv::Point3_<float> > >(std::allocator<cv::Point3_<float> >&, std::allocator<cv::Point3_<float> >&, std::integral_constant<bool, false>) [174]
-----------------------------------------------
                0.00    0.00       1/1           cv::Point3_<float>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*, cv::Point3_<float> >(__gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*, std::allocator<cv::Point3_<float> >&) [179]
[175]    0.0    0.00    0.00       1         cv::Point3_<float>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*>(__gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*) [175]
                0.00    0.00       1/1           cv::Point3_<float>* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*>(__gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*) [154]
-----------------------------------------------
                0.00    0.00       1/1           cv::Point3_<float>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*, cv::Point3_<float> >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*, std::allocator<cv::Point3_<float> >&) [180]
[176]    0.0    0.00    0.00       1         cv::Point3_<float>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*>(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*) [176]
                0.00    0.00       1/1           cv::Point3_<float>* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*>(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*) [155]
-----------------------------------------------
                0.00    0.00       1/1           cv::Point3_<float>* std::__uninitialized_copy_a<cv::Point3_<float> const*, cv::Point3_<float>*, cv::Point3_<float> >(cv::Point3_<float> const*, cv::Point3_<float> const*, cv::Point3_<float>*, std::allocator<cv::Point3_<float> >&) [181]
[177]    0.0    0.00    0.00       1         cv::Point3_<float>* std::uninitialized_copy<cv::Point3_<float> const*, cv::Point3_<float>*>(cv::Point3_<float> const*, cv::Point3_<float> const*, cv::Point3_<float>*) [177]
                0.00    0.00       1/1           cv::Point3_<float>* std::__uninitialized_copy<false>::__uninit_copy<cv::Point3_<float> const*, cv::Point3_<float>*>(cv::Point3_<float> const*, cv::Point3_<float> const*, cv::Point3_<float>*) [156]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >) [190]
[178]    0.0    0.00    0.00       1         std::iterator_traits<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > const&) [178]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::vector(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > const&) [168]
[179]    0.0    0.00    0.00       1         cv::Point3_<float>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*, cv::Point3_<float> >(__gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*, std::allocator<cv::Point3_<float> >&) [179]
                0.00    0.00       1/1           cv::Point3_<float>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*>(__gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*) [175]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_range_initialize<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, std::forward_iterator_tag) [164]
[180]    0.0    0.00    0.00       1         cv::Point3_<float>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*, cv::Point3_<float> >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*, std::allocator<cv::Point3_<float> >&) [180]
                0.00    0.00       1/1           cv::Point3_<float>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*>(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*) [176]
-----------------------------------------------
                0.00    0.00       1/1           cv::Point3_<float>* std::__uninitialized_move_if_noexcept_a<cv::Point3_<float>*, cv::Point3_<float>*, std::allocator<cv::Point3_<float> > >(cv::Point3_<float>*, cv::Point3_<float>*, cv::Point3_<float>*, std::allocator<cv::Point3_<float> >&) [186]
[181]    0.0    0.00    0.00       1         cv::Point3_<float>* std::__uninitialized_copy_a<cv::Point3_<float> const*, cv::Point3_<float>*, cv::Point3_<float> >(cv::Point3_<float> const*, cv::Point3_<float> const*, cv::Point3_<float>*, std::allocator<cv::Point3_<float> >&) [181]
                0.00    0.00       1/1           cv::Point3_<float>* std::uninitialized_copy<cv::Point3_<float> const*, cv::Point3_<float>*>(cv::Point3_<float> const*, cv::Point3_<float> const*, cv::Point3_<float>*) [177]
-----------------------------------------------
                0.00    0.00       1/1           cv::Mat* std::__uninitialized_default_n_a<cv::Mat*, unsigned long, cv::Mat>(cv::Mat*, unsigned long, std::allocator<cv::Mat>&) [184]
[182]    0.0    0.00    0.00       1         cv::Mat* std::__uninitialized_default_n<cv::Mat*, unsigned long>(cv::Mat*, unsigned long) [182]
                0.00    0.00       1/1           cv::Mat* std::__uninitialized_default_n_1<false>::__uninit_default_n<cv::Mat*, unsigned long>(cv::Mat*, unsigned long) [157]
-----------------------------------------------
                0.00    0.00       1/1           cv::Point3_<float>* std::__uninitialized_default_n_a<cv::Point3_<float>*, unsigned long, cv::Point3_<float> >(cv::Point3_<float>*, unsigned long, std::allocator<cv::Point3_<float> >&) [185]
[183]    0.0    0.00    0.00       1         cv::Point3_<float>* std::__uninitialized_default_n<cv::Point3_<float>*, unsigned long>(cv::Point3_<float>*, unsigned long) [183]
                0.00    0.00       1/1           cv::Point3_<float>* std::__uninitialized_default_n_1<false>::__uninit_default_n<cv::Point3_<float>*, unsigned long>(cv::Point3_<float>*, unsigned long) [158]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Mat, std::allocator<cv::Mat> >::_M_default_initialize(unsigned long) [159]
[184]    0.0    0.00    0.00       1         cv::Mat* std::__uninitialized_default_n_a<cv::Mat*, unsigned long, cv::Mat>(cv::Mat*, unsigned long, std::allocator<cv::Mat>&) [184]
                0.00    0.00       1/1           cv::Mat* std::__uninitialized_default_n<cv::Mat*, unsigned long>(cv::Mat*, unsigned long) [182]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_default_initialize(unsigned long) [165]
[185]    0.0    0.00    0.00       1         cv::Point3_<float>* std::__uninitialized_default_n_a<cv::Point3_<float>*, unsigned long, cv::Point3_<float> >(cv::Point3_<float>*, unsigned long, std::allocator<cv::Point3_<float> >&) [185]
                0.00    0.00       1/1           cv::Point3_<float>* std::__uninitialized_default_n<cv::Point3_<float>*, unsigned long>(cv::Point3_<float>*, unsigned long) [183]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_emplace_back_aux<cv::Point3_<float> >(cv::Point3_<float>&&) [163]
[186]    0.0    0.00    0.00       1         cv::Point3_<float>* std::__uninitialized_move_if_noexcept_a<cv::Point3_<float>*, cv::Point3_<float>*, std::allocator<cv::Point3_<float> > >(cv::Point3_<float>*, cv::Point3_<float>*, cv::Point3_<float>*, std::allocator<cv::Point3_<float> >&) [186]
                0.00    0.00       2/2           cv::Point3_<float> const* std::__make_move_if_noexcept_iterator<cv::Point3_<float>, cv::Point3_<float> const*>(cv::Point3_<float>*) [114]
                0.00    0.00       1/1           cv::Point3_<float>* std::__uninitialized_copy_a<cv::Point3_<float> const*, cv::Point3_<float>*, cv::Point3_<float> >(cv::Point3_<float> const*, cv::Point3_<float> const*, cv::Point3_<float>*, std::allocator<cv::Point3_<float> >&) [181]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_check_len(unsigned long, char const*) const [133]
[187]    0.0    0.00    0.00       1         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [187]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<cv::Mat*, cv::Mat>(cv::Mat*, cv::Mat*, std::allocator<cv::Mat>&) [189]
[188]    0.0    0.00    0.00       1         void std::_Destroy<cv::Mat*>(cv::Mat*, cv::Mat*) [188]
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<cv::Mat*>(cv::Mat*, cv::Mat*) [140]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Mat, std::allocator<cv::Mat> >::~vector() [6]
[189]    0.0    0.00    0.00       1         void std::_Destroy<cv::Mat*, cv::Mat>(cv::Mat*, cv::Mat*, std::allocator<cv::Mat>&) [189]
                0.00    0.00       1/1           void std::_Destroy<cv::Mat*>(cv::Mat*, cv::Mat*) [188]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_range_initialize<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, std::forward_iterator_tag) [164]
[190]    0.0    0.00    0.00       1         std::iterator_traits<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >) [190]
                0.00    0.00       1/1           std::iterator_traits<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > const&) [178]
                0.00    0.00       1/1           std::iterator_traits<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >::difference_type std::__distance<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, std::random_access_iterator_tag) [172]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [116] _GLOBAL__sub_I__ZN6lookup10arrayBuildE [2] HoughCircle::execute(cv::Mat&, int, int, int, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) const [6] std::vector<cv::Mat, std::allocator<cv::Mat> >::~vector()
 [117] __static_initialization_and_destruction_0(int, int) [56] cv::Mat::type() const [4] std::vector<cv::Mat, std::allocator<cv::Mat> >::operator[](unsigned long)
  [17] cvRound(float)        [130] cv::Mat::clone() const [74] void std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::emplace_back<cv::Point3_<float> >(cv::Point3_<float>&&)
  [14] cv::_InputArray::init(int, void const*) [36] _ZNK2cv6Point_IfEcvNS0_IT_EEIiEEv [161] std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::shrink_to_fit()
  [23] cv::_InputArray::_InputArray() [105] Clock::getTime() const [162] std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_shrink_to_fit()
  [60] cv::_InputArray::_InputArray(cv::Mat const&) [3] Hough<HoughCircle>::calculate(cv::Mat&, int, int, int, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) const [163] void std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_emplace_back_aux<cv::Point3_<float> >(cv::Point3_<float>&&)
  [21] cv::_InputArray::~_InputArray() [131] __gnu_cxx::new_allocator<cv::Mat>::max_size() const [164] void std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_range_initialize<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, std::forward_iterator_tag)
  [84] cv::_OutputArray::_OutputArray(cv::Mat&) [80] __gnu_cxx::new_allocator<cv::Point3_<float> >::max_size() const [165] std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_default_initialize(unsigned long)
  [27] cv::_OutputArray::_OutputArray() [26] __gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::base() const [166] void std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_initialize_dispatch<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, std::__false_type)
  [24] cv::_OutputArray::~_OutputArray() [42] __gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::operator*() const [112] std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::end()
  [28] cv::_InputOutputArray::_InputOutputArray(cv::Mat&) [16] __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::base() const [167] std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::swap(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&)
  [29] cv::_InputOutputArray::~_InputOutputArray() [37] __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::operator*() const [113] std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::begin()
   [7] unsigned char const& cv::Mat::at<unsigned char const>(int, int) [132] std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::get_allocator() const [168] std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::vector(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > const&)
   [5] unsigned char& cv::Mat::at<unsigned char>(int, int) [88] std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_get_Tp_allocator() const [169] std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::vector<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, void>(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, std::allocator<cv::Point3_<float> > const&)
  [47] cv::Mat::release()    [133] std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_check_len(unsigned long, char const*) const [170] std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::vector(unsigned long, std::allocator<cv::Point3_<float> > const&)
  [51] cv::Mat::Mat()        [134] std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::end() const [101] std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::~vector()
  [48] cv::Mat::~Mat()        [78] std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::size() const [63] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*)
  [54] cv::Mat::operator=(cv::MatExpr const&) [135] std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::begin() const [64] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)
  [30] cv::Vec<double, 4>::Vec() [136] std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::capacity() const [65] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type)
  [31] cv::Matx<double, 4, 1>::Matx() [106] std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::max_size() const [66] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&)
 [118] cv::Size_<int>::Size_(int, int) [137] std::allocator<cv::Mat>::allocator() [171] std::__cxx11::to_string(double)
  [22] cv::Size_<int>::Size_() [138] std::allocator<cv::Mat>::allocator(std::allocator<cv::Mat> const&) [75] std::__cxx11::to_string(int)
  [32] cv::Point_<float>::Point_(float, float) [107] std::allocator<cv::Mat>::~allocator() [57] void std::_Construct<cv::Mat>(cv::Mat*)
  [33] cv::Point_<int>::Point_(int, int) [139] std::allocator<cv::Point3_<float> >::allocator() [46] void std::_Construct<cv::Point3_<float>>(cv::Point3_<float>*)
  [59] cv::Point_<int>::Point_() [83] std::allocator<cv::Point3_<float> >::allocator(std::allocator<cv::Point3_<float> > const&) [38] void std::_Construct<cv::Point3_<float>, cv::Point3_<float> const&>(cv::Point3_<float>*, cv::Point3_<float> const&)
  [96] cv::String::String(char const*) [81] std::allocator<cv::Point3_<float> >::~allocator() [43] void std::_Construct<cv::Point3_<float>, cv::Point3_<float>&>(cv::Point3_<float>*, cv::Point3_<float>&)
  [97] cv::String::~String() [140] void std::_Destroy_aux<false>::__destroy<cv::Mat*>(cv::Mat*, cv::Mat*) [172] std::iterator_traits<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >::difference_type std::__distance<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, std::random_access_iterator_tag)
